package,class,method,permissions,categories
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setPairingConfirmation,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setPasskey,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setPhonebookAccessPermission,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setPin,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setRemoteAlias,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setScanMode,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,setSimAccessPermission,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.btservice,AdapterService$AdapterServiceBinder,startDiscovery,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,addCharacteristic,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,addDescriptor,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,addIncludedService,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,beginReliableWrite,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,beginServiceDeclaration,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,clearServices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,clientConnect,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,clientDisconnect,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,configureMTU,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,connectionParameterUpdate,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,disconnectAll,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,discoverServices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,endReliableWrite,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,endServiceDeclaration,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,getAdvManufacturerData,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,getAdvServiceData,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,getAdvServiceUuids,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,getDevicesMatchingConnectionStates,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,isAdvertising,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,numHwTrackFiltersAvailable,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,readCharacteristic,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,readDescriptor,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,readRemoteRssi,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,refreshDevice,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,registerClient,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,registerForNotification,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,registerServer,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,removeAdvManufacturerCodeAndData,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,removeService,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,sendNotification,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,sendResponse,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,serverConnect,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,serverDisconnect,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,setAdvManufacturerCodeAndData,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,setAdvServiceData,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,startAdvertising,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,startMultiAdvertising,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,startScan,"android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_PRIVILEGED, android.permission.PEERS_MAC_ADDRESS, android.permission.UPDATE_DEVICE_STATS, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,startScanWithUuids,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,stopAdvertising,android.permission.BLUETOOTH_PRIVILEGED,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,stopMultiAdvertising,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,stopScan,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,unregAll,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,unregisterClient,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,unregisterServer,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,writeCharacteristic,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.gatt,GattService$BluetoothGattBinder,writeDescriptor,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_PRIVILEGED",Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,connectChannelToSink,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,connectChannelToSource,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,disconnectChannel,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,getConnectedHealthDevices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,getHealthDeviceConnectionState,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,getHealthDevicesMatchingConnectionStates,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,getMainChannelFd,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,registerAppConfiguration,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hdp,HealthService$BluetoothHealthBinder,unregisterAppConfiguration,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,bindResponse,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,clccResponse,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.MODIFY_PHONE_STATE, android.permission.BLUETOOTH_ADMIN, android.permission.MODIFY_PHONE_STATE",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,connect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,connectAudio,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,disableWBS,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,disconnect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,disconnectAudio,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,enableWBS,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,getConnectedDevices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,getConnectionState,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,getDevicesMatchingConnectionStates,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,getPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,isAudioConnected,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,isAudioOn,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,phoneStateChanged,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.MODIFY_PHONE_STATE, android.permission.BLUETOOTH_ADMIN, android.permission.MODIFY_PHONE_STATE",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,roamChanged,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.MODIFY_PHONE_STATE",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,sendVendorSpecificResultCode,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,setPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,startVoiceRecognition,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfp,HeadsetService$BluetoothHeadsetBinder,stopVoiceRecognition,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,acceptCall,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,connect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,connectAudio,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,dial,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,dialMemory,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,disconnect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,disconnectAudio,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,enterPrivateMode,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,explicitCallTransfer,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getConnectedDevices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getConnectionState,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getCurrentAgEvents,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getCurrentAgFeatures,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getCurrentCalls,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getDevicesMatchingConnectionStates,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getLastVoiceTagNumber,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,getPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,holdCall,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,redial,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,rejectCall,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,sendDTMF,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,setPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,startVoiceRecognition,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,stopVoiceRecognition,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hfpclient,HeadsetClientService$BluetoothHeadsetClientBinder,terminateCall,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,connect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,disconnect,"android.permission.BLUETOOTH, android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN",Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,getConnectedDevices,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,getDevicesMatchingConnectionStates,android.permission.BLUETOOTH,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,getPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,getProtocolMode,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,getReport,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,sendData,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,setPriority,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,setProtocolMode,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,setReport,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.hid,HidService$BluetoothInputDeviceBinder,virtualUnplug,android.permission.BLUETOOTH_ADMIN,Unknown
com.android.bluetooth.map,BluetoothMapService$BluetoothMapBinder,connect,android.permission.BLUETOOTH,Unknown
